ID,target
test_386_Cytoplasm,0.42
test_387_Cytoplasm,0.4
test_388_Cytoplasm,0.63
test_389_Cytoplasm,0.75
test_390_Cytoplasm,0.62
test_391_Cytoplasm,0.68
test_392_Cytoplasm,0.75
test_393_Cytoplasm,0.6
test_394_Cytoplasm,0.67
test_395_Cytoplasm,0.64
test_396_Cytoplasm,0.61
test_397_Cytoplasm,0.61
test_398_Cytoplasm,0.57
test_399_Cytoplasm,0.69
test_400_Cytoplasm,0.67
test_401_Cytoplasm,0.72
test_402_Cytoplasm,0.26
test_403_Cytoplasm,0.61
test_404_Cytoplasm,0.59
test_405_Cytoplasm,0.65
test_406_Cytoplasm,0.79
test_407_Cytoplasm,0.6
test_408_Cytoplasm,0.63
test_409_Cytoplasm,0.65
test_410_Cytoplasm,0.7
test_411_Cytoplasm,0.7
test_412_Cytoplasm,0.7
test_413_Cytoplasm,0.59
test_414_Cytoplasm,0.68
test_415_Cytoplasm,0.33
test_416_Cytoplasm,0.65
test_417_Cytoplasm,0.71
test_418_Cytoplasm,0.66
test_419_Cytoplasm,0.75
test_420_Cytoplasm,0.55
test_421_Cytoplasm,0.52
test_422_Cytoplasm,0.63
test_423_Cytoplasm,0.78
test_424_Cytoplasm,0.76
test_425_Cytoplasm,0.73
test_426_Cytoplasm,0.66
test_427_Cytoplasm,0.74
test_428_Cytoplasm,0.38
test_429_Cytoplasm,0.6
test_430_Cytoplasm,0.64
test_431_Cytoplasm,0.75
test_432_Cytoplasm,0.73
test_433_Cytoplasm,0.61
test_434_Cytoplasm,0.6
test_435_Cytoplasm,0.83
test_436_Cytoplasm,0.65
test_437_Cytoplasm,0.65
test_438_Cytoplasm,0.63
test_439_Cytoplasm,0.65
test_440_Cytoplasm,0.63
test_441_Cytoplasm,0.66
test_442_Cytoplasm,0.76
test_443_Cytoplasm,0.74
test_444_Cytoplasm,0.68
test_445_Cytoplasm,0.86
test_446_Cytoplasm,0.72
test_447_Cytoplasm,0.55
test_448_Cytoplasm,0.66
test_449_Cytoplasm,0.57
test_450_Cytoplasm,0.85
test_451_Cytoplasm,0.63
test_452_Cytoplasm,0.61
test_453_Cytoplasm,0.94
test_454_Cytoplasm,0.89
test_455_Cytoplasm,0.95
test_456_Cytoplasm,0.94
test_457_Cytoplasm,0.95
test_458_Cytoplasm,1.0
test_459_Cytoplasm,0.95
test_460_Cytoplasm,0.98
test_461_Cytoplasm,0.94
test_462_Cytoplasm,0.93
test_463_Cytoplasm,0.97
test_464_Cytoplasm,0.99
test_465_Cytoplasm,1.0
test_466_Cytoplasm,1.0
test_467_Cytoplasm,0.99
test_468_Cytoplasm,1.0
test_469_Cytoplasm,0.99
test_470_Cytoplasm,1.0
test_471_Cytoplasm,0.96
test_472_Cytoplasm,1.0
test_473_Cytoplasm,0.98
test_474_Cytoplasm,0.73
test_475_Cytoplasm,0.88
test_476_Cytoplasm,0.98
test_477_Cytoplasm,0.77
test_478_Cytoplasm,0.63
test_479_Cytoplasm,0.86
test_480_Cytoplasm,0.71
test_481_Cytoplasm,0.86
test_482_Cytoplasm,0.59
test_483_Cytoplasm,0.82
test_484_Cytoplasm,0.67
test_485_Cytoplasm,0.69
test_486_Cytoplasm,0.75
test_487_Cytoplasm,0.91
test_488_Cytoplasm,0.65
test_489_Cytoplasm,0.93
test_490_Cytoplasm,0.78
test_491_Cytoplasm,0.81
test_492_Cytoplasm,0.62
test_493_Cytoplasm,0.78
test_494_Cytoplasm,0.81
test_495_Cytoplasm,0.78
test_496_Cytoplasm,0.68
test_497_Cytoplasm,0.83
test_498_Cytoplasm,0.65
test_499_Cytoplasm,0.57
test_500_Cytoplasm,0.79
test_501_Cytoplasm,0.89
test_502_Cytoplasm,0.59
test_503_Cytoplasm,0.79
test_504_Cytoplasm,0.84
test_505_Cytoplasm,0.67
test_506_Cytoplasm,0.64
test_507_Cytoplasm,0.73
test_508_Cytoplasm,0.64
test_509_Cytoplasm,0.38
test_510_Cytoplasm,0.56
test_511_Cytoplasm,0.71
test_512_Cytoplasm,0.55
test_513_Cytoplasm,0.83
test_514_Cytoplasm,0.8
test_515_Cytoplasm,0.53
test_516_Cytoplasm,0.64
test_517_Cytoplasm,0.75
test_518_Cytoplasm,0.63
test_519_Cytoplasm,0.76
test_520_Cytoplasm,0.67
test_521_Cytoplasm,0.69
test_522_Cytoplasm,0.66
test_523_Cytoplasm,0.64
test_524_Cytoplasm,0.66
test_525_Cytoplasm,0.84
test_526_Cytoplasm,0.6
test_527_Cytoplasm,0.62
test_528_Cytoplasm,0.79
test_529_Cytoplasm,0.66
test_530_Cytoplasm,0.62
test_531_Cytoplasm,0.64
test_532_Cytoplasm,0.67
test_533_Cytoplasm,0.7
test_534_Cytoplasm,0.85
test_535_Cytoplasm,0.85
test_536_Cytoplasm,0.6
test_537_Cytoplasm,0.55
test_538_Cytoplasm,0.31
test_539_Cytoplasm,0.56
test_540_Cytoplasm,0.84
test_541_Cytoplasm,0.58
test_542_Cytoplasm,0.59
test_543_Cytoplasm,0.79
test_544_Cytoplasm,0.54
test_545_Cytoplasm,0.76
test_546_Cytoplasm,0.76
test_547_Cytoplasm,0.81
test_548_Cytoplasm,0.73
test_549_Cytoplasm,0.73
test_550_Cytoplasm,0.55
test_551_Cytoplasm,0.27
test_552_Cytoplasm,0.73
test_553_Cytoplasm,0.77
test_554_Cytoplasm,0.57
test_555_Cytoplasm,0.63
test_556_Cytoplasm,0.81
test_557_Cytoplasm,0.78
test_558_Cytoplasm,0.84
test_559_Cytoplasm,0.63
test_560_Cytoplasm,0.7
test_561_Cytoplasm,0.8
test_562_Cytoplasm,0.89
test_563_Cytoplasm,0.61
test_564_Cytoplasm,0.7
test_565_Cytoplasm,0.63
test_566_Cytoplasm,0.66
test_567_Cytoplasm,0.84
test_568_Cytoplasm,0.77
test_569_Cytoplasm,0.84
test_570_Cytoplasm,0.56
test_571_Cytoplasm,0.72
test_572_Cytoplasm,0.65
test_573_Cytoplasm,0.75
test_574_Cytoplasm,0.64
test_575_Cytoplasm,0.84
test_576_Cytoplasm,0.74
test_577_Cytoplasm,0.75
test_578_Cytoplasm,0.62
test_579_Cytoplasm,0.64
test_580_Cytoplasm,0.83
test_581_Cytoplasm,0.7
test_582_Cytoplasm,0.7
test_583_Cytoplasm,0.72
test_584_Cytoplasm,0.76
test_585_Cytoplasm,0.57
test_586_Cytoplasm,0.7
test_587_Cytoplasm,0.62
test_588_Cytoplasm,0.64
test_589_Cytoplasm,0.62
test_590_Cytoplasm,0.71
test_591_Cytoplasm,0.49
test_592_Cytoplasm,0.46
test_593_Cytoplasm,0.61
test_594_Cytoplasm,0.79
test_595_Cytoplasm,0.71
test_596_Cytoplasm,0.98
test_597_Cytoplasm,0.79
test_598_Cytoplasm,0.67
test_599_Cytoplasm,0.66
test_600_Cytoplasm,0.51
test_601_Cytoplasm,0.64
test_602_Cytoplasm,0.89
test_603_Cytoplasm,0.65
test_604_Cytoplasm,0.57
test_605_Cytoplasm,0.8
test_606_Cytoplasm,0.83
test_607_Cytoplasm,0.82
test_608_Cytoplasm,0.58
test_609_Cytoplasm,0.57
test_610_Cytoplasm,0.64
test_611_Cytoplasm,0.72
test_612_Cytoplasm,0.75
test_613_Cytoplasm,0.74
test_614_Cytoplasm,0.75
test_615_Cytoplasm,0.71
test_616_Cytoplasm,0.7
test_617_Cytoplasm,0.66
test_618_Cytoplasm,0.62
test_619_Cytoplasm,0.63
test_620_Cytoplasm,0.81
test_621_Cytoplasm,0.85
test_622_Cytoplasm,0.6
test_623_Cytoplasm,0.83
test_624_Cytoplasm,0.96
test_625_Cytoplasm,0.61
test_626_Cytoplasm,0.56
test_627_Cytoplasm,0.94
test_628_Cytoplasm,0.62
test_629_Cytoplasm,0.38
test_630_Cytoplasm,0.73
test_631_Cytoplasm,0.7
test_632_Cytoplasm,0.67
test_633_Cytoplasm,0.55
test_634_Cytoplasm,0.6
test_635_Cytoplasm,0.6
test_636_Cytoplasm,0.77
test_637_Cytoplasm,0.89
test_638_Cytoplasm,0.71
test_639_Cytoplasm,0.64
test_640_Cytoplasm,0.79
test_641_Cytoplasm,0.8
test_642_Cytoplasm,0.68
test_643_Cytoplasm,0.81
test_644_Cytoplasm,0.62
test_645_Cytoplasm,0.6
test_646_Cytoplasm,0.61
test_647_Cytoplasm,0.6
test_648_Cytoplasm,0.98
test_649_Cytoplasm,0.71
test_650_Cytoplasm,0.65
test_651_Cytoplasm,0.81
test_652_Cytoplasm,0.62
test_653_Cytoplasm,0.72
test_654_Cytoplasm,0.71
test_655_Cytoplasm,0.65
test_656_Cytoplasm,0.68
test_657_Cytoplasm,0.62
test_658_Cytoplasm,0.31
test_659_Cytoplasm,0.72
test_660_Cytoplasm,0.67
test_661_Cytoplasm,0.82
test_662_Cytoplasm,0.7
test_663_Cytoplasm,0.67
test_664_Cytoplasm,0.59
test_665_Cytoplasm,0.72
test_666_Cytoplasm,0.57
test_667_Cytoplasm,0.67
test_668_Cytoplasm,0.62
test_669_Cytoplasm,0.51
test_670_Cytoplasm,0.67
test_671_Cytoplasm,0.76
test_672_Cytoplasm,0.64
test_673_Cytoplasm,0.73
test_674_Cytoplasm,0.41
test_675_Cytoplasm,0.6
test_676_Cytoplasm,0.7
test_677_Cytoplasm,0.68
test_678_Cytoplasm,0.65
test_679_Cytoplasm,0.73
test_680_Cytoplasm,0.7
test_681_Cytoplasm,0.57
test_682_Cytoplasm,0.62
test_683_Cytoplasm,0.79
test_684_Cytoplasm,0.79
test_685_Cytoplasm,0.71
test_686_Cytoplasm,0.69
test_687_Cytoplasm,0.68
test_688_Cytoplasm,0.63
test_689_Cytoplasm,0.73
test_690_Cytoplasm,0.72
test_691_Cytoplasm,0.56
test_692_Cytoplasm,0.7
test_693_Cytoplasm,0.56
test_694_Cytoplasm,0.67
test_695_Cytoplasm,0.79
test_696_Cytoplasm,0.65
test_697_Cytoplasm,0.72
test_698_Cytoplasm,0.76
test_699_Cytoplasm,0.59
test_700_Cytoplasm,0.63
test_701_Cytoplasm,0.78
test_702_Cytoplasm,0.87
test_703_Cytoplasm,0.76
test_704_Cytoplasm,0.64
test_705_Cytoplasm,0.63
test_706_Cytoplasm,0.62
test_707_Cytoplasm,0.62
test_708_Cytoplasm,0.61
test_709_Cytoplasm,0.64
test_710_Cytoplasm,0.88
test_711_Cytoplasm,0.82
test_712_Cytoplasm,0.6
test_713_Cytoplasm,0.62
test_714_Cytoplasm,0.89
test_715_Cytoplasm,0.72
test_716_Cytoplasm,0.7
test_717_Cytoplasm,0.86
test_718_Cytoplasm,0.72
test_719_Cytoplasm,0.72
test_720_Cytoplasm,0.62
test_721_Cytoplasm,0.73
test_722_Cytoplasm,0.74
test_723_Cytoplasm,0.7
test_724_Cytoplasm,0.78
test_725_Cytoplasm,0.78
test_726_Cytoplasm,0.69
test_727_Cytoplasm,0.72
test_728_Cytoplasm,0.59
test_729_Cytoplasm,0.91
test_730_Cytoplasm,0.66
test_731_Cytoplasm,0.74
test_732_Cytoplasm,0.7
test_733_Cytoplasm,0.57
test_734_Cytoplasm,0.6
test_735_Cytoplasm,0.65
test_736_Cytoplasm,0.72
test_737_Cytoplasm,0.64
test_738_Cytoplasm,0.64
test_739_Cytoplasm,0.63
test_740_Cytoplasm,0.81
test_741_Cytoplasm,0.7
test_742_Cytoplasm,0.69
test_743_Cytoplasm,0.64
test_744_Cytoplasm,0.76
test_745_Cytoplasm,0.67
test_746_Cytoplasm,0.64
test_747_Cytoplasm,0.73
test_748_Cytoplasm,0.74
test_749_Cytoplasm,0.7
test_750_Cytoplasm,0.64
test_751_Cytoplasm,0.63
test_752_Cytoplasm,0.82
test_753_Cytoplasm,0.79
test_754_Cytoplasm,0.7
test_755_Cytoplasm,0.67
test_756_Cytoplasm,0.78
test_757_Cytoplasm,0.74
test_758_Cytoplasm,0.7
test_759_Cytoplasm,0.62
test_760_Cytoplasm,0.73
test_761_Cytoplasm,0.91
test_762_Cytoplasm,0.69
test_763_Cytoplasm,0.63
test_764_Cytoplasm,0.8
test_765_Cytoplasm,0.63
test_766_Cytoplasm,0.67
test_767_Cytoplasm,0.67
test_768_Cytoplasm,0.73
test_769_Cytoplasm,0.59
test_770_Cytoplasm,0.61
test_771_Cytoplasm,0.67
test_772_Cytoplasm,0.66
test_773_Cytoplasm,0.71
test_774_Cytoplasm,0.7
test_775_Cytoplasm,0.51
test_776_Cytoplasm,0.87
test_777_Cytoplasm,0.79
test_778_Cytoplasm,0.74
test_779_Cytoplasm,0.67
test_780_Cytoplasm,0.1
test_781_Cytoplasm,0.68
test_782_Cytoplasm,0.65
test_783_Cytoplasm,0.69
test_784_Cytoplasm,0.66
test_785_Cytoplasm,0.65
test_786_Cytoplasm,0.75
test_787_Cytoplasm,0.71
test_788_Cytoplasm,0.75
test_789_Cytoplasm,0.67
test_790_Cytoplasm,0.63
test_791_Cytoplasm,0.72
test_792_Cytoplasm,0.68
test_793_Cytoplasm,0.76
test_794_Cytoplasm,0.65
test_795_Cytoplasm,0.56
test_796_Cytoplasm,0.94
test_797_Cytoplasm,0.37
test_798_Cytoplasm,0.32
test_799_Cytoplasm,0.27
test_800_Cytoplasm,0.77
test_801_Cytoplasm,0.75
test_802_Cytoplasm,0.87
test_803_Cytoplasm,0.65
test_804_Cytoplasm,0.78
test_805_Cytoplasm,0.66
test_806_Cytoplasm,0.74
test_807_Cytoplasm,0.62
test_808_Cytoplasm,0.77
test_809_Cytoplasm,0.6
test_810_Cytoplasm,0.78
test_811_Cytoplasm,0.62
test_812_Cytoplasm,0.36
test_813_Cytoplasm,0.73
test_814_Cytoplasm,0.86
test_815_Cytoplasm,0.71
test_816_Cytoplasm,0.64
test_817_Cytoplasm,0.68
test_818_Cytoplasm,0.64
test_819_Cytoplasm,0.69
test_820_Cytoplasm,0.46
test_821_Cytoplasm,0.75
test_822_Cytoplasm,0.62
test_823_Cytoplasm,0.89
test_824_Cytoplasm,0.83
test_825_Cytoplasm,0.63
test_826_Cytoplasm,0.91
test_827_Cytoplasm,0.72
test_828_Cytoplasm,0.63
test_829_Cytoplasm,0.68
test_830_Cytoplasm,0.61
test_831_Cytoplasm,0.22
test_832_Cytoplasm,0.56
test_833_Cytoplasm,0.81
test_834_Cytoplasm,0.78
test_835_Cytoplasm,0.66
test_836_Cytoplasm,0.73
test_837_Cytoplasm,0.77
test_838_Cytoplasm,0.75
test_839_Cytoplasm,0.7
test_840_Cytoplasm,0.79
test_841_Cytoplasm,0.78
test_842_Cytoplasm,0.71
test_843_Cytoplasm,0.63
test_844_Cytoplasm,0.8
test_845_Cytoplasm,0.81
test_846_Cytoplasm,0.64
test_847_Cytoplasm,0.74
test_848_Cytoplasm,0.75
test_849_Cytoplasm,0.81
test_850_Cytoplasm,0.73
test_851_Cytoplasm,0.87
test_852_Cytoplasm,0.58
test_853_Cytoplasm,0.76
test_854_Cytoplasm,0.89
test_855_Cytoplasm,0.74
test_856_Cytoplasm,0.73
test_857_Cytoplasm,0.74
test_858_Cytoplasm,0.68
test_859_Cytoplasm,0.83
test_860_Cytoplasm,0.66
test_861_Cytoplasm,0.63
test_862_Cytoplasm,0.47
test_863_Cytoplasm,0.66
test_864_Cytoplasm,0.63
test_865_Cytoplasm,0.61
test_866_Cytoplasm,0.73
test_867_Cytoplasm,0.87
test_868_Cytoplasm,0.71
test_869_Cytoplasm,0.67
test_870_Cytoplasm,0.61
test_871_Cytoplasm,0.72
test_872_Cytoplasm,0.75
test_873_Cytoplasm,0.88
test_874_Cytoplasm,0.89
test_875_Cytoplasm,0.64
test_876_Cytoplasm,0.82
test_877_Cytoplasm,0.97
test_878_Cytoplasm,0.79
test_879_Cytoplasm,0.8
test_880_Cytoplasm,0.71
test_881_Cytoplasm,0.57
test_882_Cytoplasm,0.77
test_883_Cytoplasm,0.87
test_884_Cytoplasm,0.82
test_885_Cytoplasm,0.86
test_886_Cytoplasm,0.91
test_887_Cytoplasm,0.61
test_888_Cytoplasm,0.65
test_889_Cytoplasm,0.68
test_890_Cytoplasm,0.59
test_891_Cytoplasm,0.83
test_892_Cytoplasm,0.67
test_893_Cytoplasm,0.61
test_894_Cytoplasm,0.84
test_895_Cytoplasm,0.61
test_896_Cytoplasm,0.83
test_897_Cytoplasm,0.81
test_898_Cytoplasm,0.61
test_899_Cytoplasm,0.88
test_900_Cytoplasm,0.66
test_901_Cytoplasm,0.74
test_902_Cytoplasm,0.68
test_903_Cytoplasm,0.89
test_904_Cytoplasm,0.78
test_905_Cytoplasm,0.87
test_906_Cytoplasm,0.7
test_907_Cytoplasm,0.54
test_908_Cytoplasm,0.49
test_909_Cytoplasm,0.7
test_910_Cytoplasm,0.65
test_911_Cytoplasm,0.66
test_912_Cytoplasm,0.76
test_913_Cytoplasm,0.7
test_914_Cytoplasm,0.75
test_915_Cytoplasm,0.64
test_916_Cytoplasm,0.75
test_917_Cytoplasm,0.2
test_918_Cytoplasm,0.69
test_919_Cytoplasm,0.64
test_920_Cytoplasm,0.61
test_921_Cytoplasm,0.61
test_922_Cytoplasm,0.47
test_923_Cytoplasm,0.6
test_924_Cytoplasm,0.75
test_925_Cytoplasm,0.72
test_926_Cytoplasm,0.82
test_927_Cytoplasm,0.71
test_928_Cytoplasm,0.59
test_929_Cytoplasm,0.29
test_930_Cytoplasm,0.75
test_931_Cytoplasm,0.66
test_932_Cytoplasm,0.61
test_933_Cytoplasm,0.66
test_934_Cytoplasm,0.85
test_935_Cytoplasm,0.82
test_936_Cytoplasm,0.64
test_937_Cytoplasm,0.83
test_938_Cytoplasm,0.55
test_939_Cytoplasm,0.81
test_940_Cytoplasm,0.67
test_941_Cytoplasm,0.66
test_942_Cytoplasm,0.82
test_943_Cytoplasm,0.76
test_944_Cytoplasm,0.74
test_945_Cytoplasm,0.79
test_946_Cytoplasm,0.77
test_947_Cytoplasm,0.81
test_948_Cytoplasm,0.75
test_949_Cytoplasm,0.65
test_950_Cytoplasm,0.73
test_951_Cytoplasm,0.76
test_952_Cytoplasm,0.88
test_953_Cytoplasm,0.72
test_954_Cytoplasm,0.78
test_955_Cytoplasm,0.74
test_956_Cytoplasm,0.66
test_957_Cytoplasm,0.78
test_958_Cytoplasm,0.85
test_959_Cytoplasm,0.74
test_960_Cytoplasm,0.61
test_961_Cytoplasm,0.64
test_962_Cytoplasm,0.66
test_963_Cytoplasm,0.71
test_964_Cytoplasm,0.59
test_965_Cytoplasm,0.56
test_966_Cytoplasm,0.57
test_967_Cytoplasm,0.65
test_968_Cytoplasm,0.6
test_969_Cytoplasm,0.59
test_970_Cytoplasm,0.81
test_971_Cytoplasm,0.78
test_972_Cytoplasm,0.8
test_973_Cytoplasm,0.75
test_974_Cytoplasm,0.89
test_975_Cytoplasm,0.8
test_976_Cytoplasm,0.67
test_977_Cytoplasm,0.65
test_978_Cytoplasm,0.66
test_979_Cytoplasm,0.77
test_980_Cytoplasm,0.79
test_981_Cytoplasm,0.63
test_982_Cytoplasm,0.55
test_983_Cytoplasm,0.54
test_984_Cytoplasm,0.92
test_985_Cytoplasm,0.96
test_986_Cytoplasm,0.81
test_987_Cytoplasm,0.82
test_988_Cytoplasm,0.69
test_989_Cytoplasm,0.79
test_990_Cytoplasm,0.69
test_991_Cytoplasm,0.62
test_992_Cytoplasm,0.55
test_993_Cytoplasm,0.65
test_994_Cytoplasm,0.63
test_995_Cytoplasm,0.66
test_996_Cytoplasm,0.62
test_997_Cytoplasm,0.55
test_998_Cytoplasm,0.66
test_999_Cytoplasm,0.83
test_1000_Cytoplasm,0.76
test_1001_Cytoplasm,0.59
test_1002_Cytoplasm,0.81
test_1003_Cytoplasm,0.34
test_1004_Cytoplasm,0.66
test_1005_Cytoplasm,0.88
test_1006_Cytoplasm,0.82
test_1007_Cytoplasm,0.76
test_1008_Cytoplasm,0.71
test_1009_Cytoplasm,0.84
test_1010_Cytoplasm,0.63
test_1011_Cytoplasm,0.62
test_1012_Cytoplasm,0.63
test_1013_Cytoplasm,0.89
test_1014_Cytoplasm,0.82
test_1015_Cytoplasm,0.64
test_1016_Cytoplasm,0.55
test_1017_Cytoplasm,0.65
test_1018_Cytoplasm,0.61
test_1019_Cytoplasm,0.51
test_1020_Cytoplasm,0.72
test_1021_Cytoplasm,0.63
test_1022_Cytoplasm,0.57
test_1023_Cytoplasm,0.56
test_1024_Cytoplasm,0.7
test_1025_Cytoplasm,0.7
test_1026_Cytoplasm,0.7
test_1027_Cytoplasm,0.69
test_1028_Cytoplasm,0.99
test_1029_Cytoplasm,0.57
test_1030_Cytoplasm,0.71
test_1031_Cytoplasm,0.6
test_1032_Cytoplasm,0.64
test_1033_Cytoplasm,0.66
test_1034_Cytoplasm,0.59
test_1035_Cytoplasm,0.56
test_1036_Cytoplasm,0.68
test_1037_Cytoplasm,0.58
test_1038_Cytoplasm,0.78
test_1039_Cytoplasm,0.8
test_1040_Cytoplasm,0.73
test_1041_Cytoplasm,0.67
test_1042_Cytoplasm,0.48
test_1043_Cytoplasm,0.6
test_1044_Cytoplasm,0.68
test_1045_Cytoplasm,0.69
test_1046_Cytoplasm,0.6
test_1047_Cytoplasm,0.71
test_1048_Cytoplasm,0.65
test_1049_Cytoplasm,0.46
test_1050_Cytoplasm,0.97
test_1051_Cytoplasm,0.73
test_1052_Cytoplasm,0.62
test_1053_Cytoplasm,0.64
test_1054_Cytoplasm,0.69
test_1055_Cytoplasm,0.74
test_1056_Cytoplasm,0.65
test_1057_Cytoplasm,0.56
test_1058_Cytoplasm,0.7
test_1059_Cytoplasm,0.67
test_1060_Cytoplasm,0.63
test_1061_Cytoplasm,0.68
test_1062_Cytoplasm,0.81
test_1063_Cytoplasm,0.5
test_1064_Cytoplasm,0.46
test_1065_Cytoplasm,0.65
test_1066_Cytoplasm,0.92
test_1067_Cytoplasm,0.7
test_1068_Cytoplasm,0.6
test_1069_Cytoplasm,0.69
test_1070_Cytoplasm,0.72
test_1071_Cytoplasm,0.64
test_1072_Cytoplasm,0.46
test_1073_Cytoplasm,0.62
test_1074_Cytoplasm,0.84
test_1075_Cytoplasm,0.81
test_1076_Cytoplasm,0.91
test_1077_Cytoplasm,0.64
test_1078_Cytoplasm,0.64
test_1079_Cytoplasm,0.65
test_1080_Cytoplasm,0.59
test_1081_Cytoplasm,0.72
test_1082_Cytoplasm,0.58
test_1083_Cytoplasm,0.86
test_1084_Cytoplasm,0.93
test_1085_Cytoplasm,0.7
test_1086_Cytoplasm,0.58
test_1087_Cytoplasm,0.81
test_1088_Cytoplasm,0.68
test_1089_Cytoplasm,0.72
test_1090_Cytoplasm,0.65
test_1091_Cytoplasm,0.62
test_1092_Cytoplasm,0.27
test_1093_Cytoplasm,0.59
test_1094_Cytoplasm,0.48
test_1095_Cytoplasm,0.58
test_1096_Cytoplasm,0.67
test_1097_Cytoplasm,0.78
test_1098_Cytoplasm,0.65
test_1099_Cytoplasm,0.68
test_1100_Cytoplasm,0.85
test_1101_Cytoplasm,0.69
test_1102_Cytoplasm,0.81
test_1103_Cytoplasm,0.74
test_1104_Cytoplasm,0.81
test_1105_Cytoplasm,0.65
test_1106_Cytoplasm,0.69
test_1107_Cytoplasm,0.69
test_1108_Cytoplasm,0.84
test_1109_Cytoplasm,0.71
test_1110_Cytoplasm,0.57
test_1111_Cytoplasm,0.73
test_1112_Cytoplasm,0.89
test_1113_Cytoplasm,0.87
test_1114_Cytoplasm,0.81
test_1115_Cytoplasm,0.83
test_1116_Cytoplasm,0.52
test_1117_Cytoplasm,0.63
test_1118_Cytoplasm,0.74
test_1119_Cytoplasm,0.72
test_1120_Cytoplasm,0.75
test_1121_Cytoplasm,0.6
test_1122_Cytoplasm,0.85
test_1123_Cytoplasm,0.31
test_1124_Cytoplasm,0.83
test_1125_Cytoplasm,0.64
test_1126_Cytoplasm,0.78
test_1127_Cytoplasm,0.54
test_1128_Cytoplasm,0.59
test_1129_Cytoplasm,0.52
test_1130_Cytoplasm,0.45
test_1131_Cytoplasm,0.84
test_1132_Cytoplasm,0.66
test_1133_Cytoplasm,0.73
test_1134_Cytoplasm,0.68
test_1135_Cytoplasm,0.66
test_1136_Cytoplasm,0.65
test_1137_Cytoplasm,0.61
test_1138_Cytoplasm,0.7
test_1139_Cytoplasm,0.71
test_1140_Cytoplasm,0.47
test_1141_Cytoplasm,0.71
test_1142_Cytoplasm,0.85
test_1143_Cytoplasm,0.81
test_1144_Cytoplasm,0.74
test_1145_Cytoplasm,0.7
test_1146_Cytoplasm,0.64
test_1147_Cytoplasm,0.62
test_1148_Cytoplasm,0.79
test_1149_Cytoplasm,0.79
test_1150_Cytoplasm,0.83
test_1151_Cytoplasm,0.85
test_1152_Cytoplasm,0.9
test_1153_Cytoplasm,0.92
test_1154_Cytoplasm,0.74
test_1155_Cytoplasm,0.75
test_1156_Cytoplasm,0.67
test_1157_Cytoplasm,0.58
test_1158_Cytoplasm,0.6
test_1159_Cytoplasm,0.72
test_1160_Cytoplasm,0.6
test_1161_Cytoplasm,0.62
test_1162_Cytoplasm,0.65
test_1163_Cytoplasm,0.72
test_1164_Cytoplasm,0.65
test_1165_Cytoplasm,0.63
test_1166_Cytoplasm,0.66
test_1167_Cytoplasm,0.67
test_1168_Cytoplasm,0.64
test_1169_Cytoplasm,0.82
test_1170_Cytoplasm,0.72
test_1171_Cytoplasm,0.72
test_1172_Cytoplasm,0.6
test_1173_Cytoplasm,0.49
test_1174_Cytoplasm,0.76
test_1175_Cytoplasm,0.49
test_1176_Cytoplasm,0.68
test_1177_Cytoplasm,0.62
test_1178_Cytoplasm,0.67
test_1179_Cytoplasm,0.67
test_1180_Cytoplasm,0.63
test_1181_Cytoplasm,0.73
test_1182_Cytoplasm,0.63
test_1183_Cytoplasm,0.67
test_1184_Cytoplasm,0.84
test_1185_Cytoplasm,0.58
test_1186_Cytoplasm,0.72
test_1187_Cytoplasm,0.73
test_1188_Cytoplasm,0.68
test_1189_Cytoplasm,0.62
test_1190_Cytoplasm,0.75
test_1191_Cytoplasm,0.68
test_1192_Cytoplasm,0.74
test_1193_Cytoplasm,0.75
test_1194_Cytoplasm,0.73
test_1195_Cytoplasm,0.72
test_1196_Cytoplasm,0.58
test_1197_Cytoplasm,0.75
test_1198_Cytoplasm,0.85
test_1199_Cytoplasm,0.61
test_1200_Cytoplasm,0.76
test_1201_Cytoplasm,0.76
test_1202_Cytoplasm,0.6
test_1203_Cytoplasm,0.64
test_1204_Cytoplasm,0.73
test_1205_Cytoplasm,0.68
test_1206_Cytoplasm,0.65
test_1207_Cytoplasm,0.78
test_1208_Cytoplasm,0.62
test_1209_Cytoplasm,0.67
test_1210_Cytoplasm,0.64
test_1211_Cytoplasm,0.73
test_1212_Cytoplasm,0.7
test_1213_Cytoplasm,0.58
test_1214_Cytoplasm,0.69
test_1215_Cytoplasm,0.64
test_1216_Cytoplasm,0.76
test_1217_Cytoplasm,0.78
test_1218_Cytoplasm,0.66
test_1219_Cytoplasm,0.82
test_1220_Cytoplasm,0.52
test_1221_Cytoplasm,0.57
test_1222_Cytoplasm,0.9
test_1223_Cytoplasm,0.7
test_1224_Cytoplasm,0.63
test_1225_Cytoplasm,0.66
test_1226_Cytoplasm,0.7
test_1227_Cytoplasm,0.65
test_1228_Cytoplasm,0.64
test_1229_Cytoplasm,0.7
test_1230_Cytoplasm,0.58
test_1231_Cytoplasm,0.51
test_1232_Cytoplasm,0.87
test_1233_Cytoplasm,0.71
test_1234_Cytoplasm,0.68
test_1235_Cytoplasm,0.61
test_1236_Cytoplasm,0.7
test_1237_Cytoplasm,0.61
test_1238_Cytoplasm,0.73
test_1239_Cytoplasm,0.67
test_1240_Cytoplasm,0.69
test_1241_Cytoplasm,0.89
test_1242_Cytoplasm,0.6
test_1243_Cytoplasm,0.55
test_1244_Cytoplasm,0.62
